Word,lengths
尧都,2
尧都区,3
尨,1
尩,1
尪,1
尬,1
尬意,2
尬电,2
尬聊,2
尬舞,2
尭,1
尰,1
就,1
就业,2
就业安定费,5
就业服务,4
就业机会,4
就业率,3
就义,2
就事论事,4
就任,2
就伴,2
就便,2
就医,2
就口,2
就口杯盖,4
就地,2
就地取材,4
就地正法,4
就学,2
就寝,2
就座,2
就擒,2
就是,2
就是说,3
就晚了,3
就服,2
就木,2
就正,2
就此,2
就着,2
就算,2
就绪,2
就职,2
就职典礼,4
就职演讲,4
就职演说,4
就范,2
就要,2
就诊,2
就读,2
就近,2
就道,2
就里,2
就餐,2
尲,1
尴,1
尴尬,2
尶,1
尸,1
尸位素餐,4
尸体,2
尸体剖检,4
尸体袋,3
尸体解剖,4
尸僵,2
尸块,2
尸山血海,4
尸布,2
尸斑,2
尸检,2
尸横遍野,4
尸禄,2
尸罗,2
尸臭,2
尸身,2
尸首,2
尸骨,2
尸骸,2
尹,1
尹潽善,3
尺,1
尺八,2
尺子,2
尺寸,2
尺寸过大,4
尺度,2
尺有所短，寸有所长,9
尺牍,2
尺短寸长,4
尺码,2
尺素,2
尺蠖,2
尺蠖蛾,3
尺规,2
尺规作图,4
尺骨,2
尻,1
尻门子,3
尻骨,2
尼,1
尼亚加拉瀑布,6
尼亚美,3
尼人,2
尼克,2
尼克松,3
尼克森,3
尼加拉瀑布,5
尼加拉瓜,4
尼勒克,3
尼勒克县,4
尼厄丽德,4
尼古丁,3
尼古西亚,4
尼哥底母,4
尼姆,2
尼姑,2
尼安德塔人,5
尼安德特人,5
尼尔森,3
尼尔逊,3
尼布楚条约,5
尼布甲尼撒,5
尼希米记,4
尼康,2
尼德兰,3
尼散月,3
尼斯,2
尼斯湖水怪,5
尼日,2
尼日利亚,4
尼日尔,3
尼日尔河,4
尼木,2
尼木县,3
尼格罗,3
尼桑,2
尼泊尔,3
尼泊尔王国,5
尼泊尔鹪鹛,5
尼特,2
尼特族,3
尼玛,2
尼玛县,3
尼科西亚,4
尼米兹,3
尼米兹号,4
尼罗,2
尼罗河,3
尼苏,2
尼赫鲁,3
尼采,2
尼雅,2
尼雅河,3
尼龙,2
尼龙搭扣,4
尽,1
尽义务,3
尽人皆知,4
尽先,2
尽兴,2
尽到,2
尽力,2
尽力而为,4
尽可能,3
尽善尽美,4
尽地主之谊,5
尽失,2
尽头,2
尽孝,2
尽展,2
尽心,2
尽心尽力,4
尽心竭力,4
尽忠,2
尽快,2
尽性,2
尽情,2
尽意,2
尽收眼底,4
尽数,2
尽早,2
尽是,2
尽欢,2
尽欢而散,4
尽皆,2
尽管,2
尽职,2
尽职尽责,4
尽职调查,4
尽自,2
尽致,2
尽言,2
尽责,2
尽速,2
尽释前嫌,4
尽量,2
尽饱,2
尾,1
尾击,2
尾号,2
尾声,2
尾大不掉,4
尾子,2
尾巴,2
尾张国,3
尾数,2
尾期,2
尾梢,2
尾椎,2
尾欠,2
尾款,2
尾气,2
尾水,2
尾水渠道,4
尾注,2
尾流,2
尾灯,2
尾牙,2
尾班,2
尾生,2
尾矿,2
尾矿库,3
尾缀,2
尾羽,2
尾羽龙,3
尾翼,2
尾蚴,2
尾部,2
尾闾骨,3
尾随,2
尾音,2
尾韵,2
尾页,2
尾骨,2
尾鳍,2
尿,1
尿不湿,3
尿嘧啶,3
尿尿,2
尿布,2
尿布疹,3
尿床,2
尿急,2
尿意,2
尿样,2
尿检,2
尿毒症,3
尿泡,2
尿液,2
尿炕,2
尿点,2
尿片,2
尿生殖管道,5
尿盆,2
尿盆儿,3
尿素,2
尿脬,2
尿裤子,3
尿遁,2
尿道,2
局,1
局中人,3
局促,2
局促一隅,4
局促不安,4
局势,2
局地,2
局域网,3
局外,2
局外中立,4
局子,2
局灶性,3
局级,2
局部,2
局部作用域,5
局部性,3
局部麻醉,4
局部麻醉剂,5
局长,2
局限,2
局限于,3
局限性,3
局面,2
局麻,2
局麻药,3
屁,1
屁事,2
屁墩儿,3
屁屁,2
屁民,2
屁滚尿流,4
屁眼,2
屁眼儿,3
屁精,2
屁股,2
屁股决定脑袋,6
屁股眼,3
屁股蛋,3
屁股蹲儿,4
屁话,2
屁轻,2
屁颠屁颠,4
层,1
层云,2
层出不穷,4
层压,2
层压式推销,5
层叠,2
层子,2
层层,2
层层传达,4
层层加码,4
层岩,2
层峦,2
层峦叠嶂,4
层报,2
层楼,2
层次,2
层次分明,4
层流,2
层状,2
层理,2
层积云,3
层级,2
层见叠出,4
层见迭出,4
层面,2
屃,1
屄,1
屄屄,2
屄样儿,3
居,1
居丧,2
居中,2
居中对齐,4
居人,2
居位,2
居住,2
居住于,3
居住地,3
居住者,3
居住证,3
居功,2
居功自傲,4
居处,2
居多,2
居奇,2
居委会,3
居孀,2
居宅,2
居安思危,4
居官,2
居室,2
居家,2
居庸关,3
居心,2
居心不良,4
居心何在,4
居心叵测,4
居心险恶,4
居所,2
居无定所,4
居正,2
居民,2
居民区,3
居民楼,3
居民消费价格指数,8
居民点,3
居民点儿,4
居然,2
居留,2
居留权,3
居留证,3
居礼,2
居礼夫人,4
居第,2
居经,2
居酒屋,3
居里,2
居里夫人,4
居间,2
居首,2
居高不下,4
居高临下,4
居鲁士,3
居鲁士大帝,5
屇,1
屈,1
屈从,2
屈伦博赫,4
屈体,2
屈光度,3
屈公病,3
屈原,2
屈原祠,3
屈原纪念馆,5
屈头蛋,3
屈尊,2
屈尊俯就,4
屈戌儿,3
屈才,2
屈打成招,4
屈折语,3
屈指,2
屈指一算,4
屈指可数,4
屈挠,2
屈曲,2
屈服,2
屈肌,2
屈膝礼,3
屈辱,2
屉,1
屉子,2
届,1
届时,2
届满,2
屋,1
屋企,2
屋外,2
屋子,2
屋宇,2
屋架,2
屋檐,2
屋漏偏逢连夜雨,7
屋漏更遭连夜雨,7
屋脊,2
屋面,2
屋面瓦,3
屋顶,2
屌,1
屌丝,2
屌爆,2
屎,1
屎壳郎,3
屎意,2
屎蚵螂,3
屏,1
屏东,2
屏东县,3
屏东市,3
屏保,2
屏南,2
屏南县,3
屏山,2
屏山县,3
屏幕,2
屏幕保护程序,6
屏息,2
屏条,2
屏气,2
屏营,2
屏蔽,2
屏蔽罐,3
屏边苗族自治县,7
屏退,2
屏门,2
屏除,2
屏障,2
屏风,2
屐,1
屑,1
展,1
展位,2
展出,2
展列,2
展台,2
展品,2
展室,2
展宽,2
展布,2
展帆,2
展平,2
展开,2
展开图,3
展弦比,3
展播,2
展望,2
展期,2
展柜,2
展玩,2
展现,2
展眉,2
展示,2
展缓,2
展翅,2
展翅高飞,4
展览,2
展览会,3
展览馆,3
展评,2
展转,2
展转腾挪,4
展销,2
展销会,3
展陈,2
展露,2
展馆,2
屖,1
屘,1
屙,1
屙尿,2
屙屎,2
屛,1
屝,1
属,1
属下,2
属世,2
属于,2
属吏,2
属国,2
属地,2
属实,2
属性,2
属意,2
属文,2
属格,2
属灵,2
属相,2
属象,2
属音,2
屠,1
屠伯,2
屠刀,2
屠场,2
屠城,2
屠夫,2
屠妖节,3
屠宰,2
屠宰场,3
屠戮,2
屠户,2
屠杀,2
屠格涅夫,4
屠毒,2
屠毒笔墨,4
屡,1
屡出狂言,4
屡劝不听,4
屡加,2
屡屡,2
屡战屡败,4
屡教不改,4
屡次,2
屡禁不止,4
屡禁不绝,4
屡见不鲜,4
屡试不爽,4
屡败屡战,4
屡遭,2
屡遭不测,4
屣,1
履,1
履历,2
履历片,3
履历表,3
履带,2
履新,2
履约,2
履约保证金,5
履职,2
履舄交错,4
履行,2
履践,2
履险如夷,4
屦,1
屧,1
屩,1
屪,1
屫,1
屮,1
屯,1
屯区,2
屯垦,2
屯子,2
屯戍,2
屯昌,2
屯昌县,3
屯溪,2
屯溪区,3
屯特,2
屯特大学,4
屯落,2
屯邅,2
屯门,2
屯驻,2
山,1
山下,2
山不转水转,5
山不转路转,5
山丘,2
山东,2
山东半岛,4
山东大学,4
山东省,3
山东科技大学,6
山中圣训,4
山中无老虎，猴子称大王,11
山丹,2
山丹丹,3
山丹县,3
山乡,2
山亭,2
山亭区,3
山体,2
山冈,2
山凹,2
山势,2
山包,2
山区,2
山南,2
山南市,3
山口,2
山口县,3
山口洋,3
山响,2
山嘴,2
山噪鹛,3
山地,2
山地同胞,4
山地自行车,5
山地车,3
山坞,2
山坡,2
山埃,2
山城,2
山城区,3
山墙,2
山壑,2
山外有山，天外有天,9
山头,2
山奈,2
山奈钾,3
山子,2
山寨,2
山寨机,3
山寨货,3
山岚,2
山岭,2
山岳,2
山峡,2
山峦,2
山峦重叠,4
山峰,2
山崎,2
山崖,2
山崩,2
山嵛菜,3
山巅,2
山川,2
山庄,2
山形,2
山形县,3
山斑鸠,3
山斗,2
山旮旯,3
山明水秀,4
山本,2
山本五十六,5
山本头,3
山村,2
山林,2
山查,2
山柰,2
山核桃,3
山案座,3
山梁,2
山梨,2
山梨县,3
山梨酸钾,4
山梨醇,3
山椒鱼,3
山楂,2
山楂糕,3
山榄科,3
山歌,2
山毛榉,3
山水,2
山水画,3
山水诗,3
山沟,2
山沟沟,3
山河,2
山河镇,3
山泥倾泻,4
山泽,2
山洞,2
山洪,2
山洼,2
山海关,3
山海关区,4
山海经,3
山涧,2
山清水秀,4
山火,2
山狮,2
山猫,2
山珍海味,4
山珍海错,4
山瑞,2
山瑞鳖,3
山田,2
山皇鸠,3
山盟海誓,4
山神,2
山穷水尽,4
山竹,2
山羊,2
山羊座,3
山羊绒,3
山羊胡子,4
山羌,2
山胞,2
山胡桃木,4
山脉,2
山脊,2
山脚,2
山腰,2
山芋,2
山苏,2
山茱萸,3
山茶,2
山茶花,3
山药,2
山药蛋,3
山莓,2
山萮菜,3
山葵,2
山蓝仙鹟,4
山行,2
山西,2
山西兽,3
山西大学,4
山西省,3
山谷,2
山谷市,3
山贼,2
山路,2
山达基,3
山道年,3
山野,2
山长水远,4
山门,2
山阳,2
山阳区,3
山阳县,3
山阴,2
山阴县,3
山阿,2
山隘,2
山难,2
山雀,2
山雉,2
山青水灵,4
山靛,2
山顶,2
山颓木坏,4
山高水长,4
山高水险,4
山高海深,4
山魈,2
山鸡,2
山鹛,2
山鹡鸰,3
山鹨,2
山鹪莺,3
山麓,2
山麻雀,3
屴,1
屹,1
屹立,2
屺,1
屼,1
屾,1
屿,1
岀,1
岁,1
岁不我与,4
岁修,2
岁俸,2
岁入,2
岁出,2
岁岁平安,4
岁差,2
岁序,2
岁数,2
岁时,2
岁暮,2
岁月,2
岁月如梭,4
岁月如流,4
岁月峥嵘,4
岁月流逝,4
岁末,2
岁计,2
岁计余绌,4
岁阑,2
岁静,2
岁首,2
岂,1
岂不,2
岂敢,2
岂料,2
岂有此理,4
岂止,2
岂非,2
岈,1
岊,1
岌,1
岌岌可危,4
岌嶪,2
岍,1
岐,1
岐山,2
岐山县,3
岐视,2
岐阜县,3
岑,1
岑巩,2
岑巩县,3
岑彭,2
岑溪,2
岑溪市,3
岒,1
岔,1
岔口,2
岔子,2
岔开,2
岔流,2
岔调,2
岔路,2
岔道,2
岖,1
岗,1
岗亭,2
岗仁波齐,4
岗位,2
岗位培训,4
岗位工资,4
岗位津贴,4
岗卡,2
岗哨,2
岗地,2
岗子,2
岗巴,2
岗巴县,3
岗楼,2
岘,1
岘港,2
岘首山,3
岙,1
岚,1
岚县,2
岚山,2
岚山区,3
岚皋,2
岚皋县,3
岛,1
岛国,2
岛国动作片,5
岛屿,2
岛弧,2
岛民,2
岛盖部,3
岛鸫,2
岜,1
岝,1
岞,1
岢,1
岢岚,2
岢岚县,3
岣,1
岧,1
岨,1
岩,1
岩仓,2
岩仓使节团,5
岩土体,3
岩壑,2
岩层,2
岩屑,2
岩崎,2
岩床,2
岩径,2
岩手,2
岩手县,3
岩沙海葵毒素,6
岩流圈,3
岩浆,2
岩浆岩,3
岩浆流,3
岩溶,2
岩滨鹬,3
岩燕,2
岩画,2
岩盐,2
岩石,2
岩石圈,3
岩石学,3
岩石层,3
岩穴,2
岩羊,2
岩雷鸟,3
岩鸽,2
岩鹭,2
岫,1
岫岩县,3
岫岩满族自治县,7
岬,1
岬角,2
岭,1
岭东,2
岭东区,3
岭南,2
岭𫶕,2
岱,1
岱宗,2
岱山,2
岱山县,3
岱岳区,3
岱庙,2
岳,1
岳丈,2
岳塘,2
岳塘区,3
岳家,2
岳得尔歌,4
岳普湖,3
岳普湖县,4
岳母,2
岳池,2
岳池县,3
岳父,2
岳西,2
岳西县,3
岳阳,2
岳阳县,3
岳阳市,3
岳阳楼,3
岳阳楼区,4
岳阳楼记,4
岳飞,2
岳麓,2
岳麓书院,4
岳麓区,3
岳麓山,3
岵,1
岷,1
岷县,2
岷江,2
岸,1
岸上,2
岸标,2
岸然,2
岸边,2
岹,1
岽,1
岿,1
峀,1
峁,1
峂,1
峃,1
峄,1
峄城,2
峄城区,3
峇,1
峇厘,2
峇峇娘惹,4
峇拉煎,3
峇里,2
峋,1
峒,1
峒人,2
峒剧,2
峒室,2
峓,1
峙,1
峚,1
峚山,2
峞,1
峠,1
峡,1
峡江,2
峡江县,3
峡湾,2
峡谷,2
峣,1
峤,1
峥,1
峥嵘,2
峥嵘岁月,4
峦,1
峧,1
峨,1
峨冠博带,4
峨山县,3
峨山彝族自治县,7
峨嵋,2
峨嵋山,3
峨嵋拳,3
峨嵋鹟莺,4
峨眉,2
峨眉乡,3
峨眉山,3
峨眉山市,4
峨眉柳莺,4
峨边县,3
峨边彝族自治县,7
峪,1
峭,1
峭壁,2
峰,1
峰会,2
峰值,2
峰值输出功能,6
峰回路转,4
峰峦,2
峰峰矿,3
峰峰矿区,4
峰火台,3
峰线,2
峰顶,2
峱,1
峹,1
峻,1
峻厉,2
峻岭,2
峻峭,2
峿,1
崀,1
崁,1
崁顶,2
崁顶乡,3
崂,1
崂山,2
崂山区,3
崃,1
崄,1
崆,1
崆峒,2
崆峒区,3
崇,1
崇义,2
崇义县,3
崇仁,2
崇仁县,3
崇信,2
崇信县,3
崇奉,2
崇尚,2
崇山峻岭,4
崇川,2
崇川区,3
崇州,2
崇州市,3
崇左,2
崇左市,3
崇庆,2
崇拜,2
崇拜仪式,4
崇拜者,3
崇敬,2
崇文门,3
崇明岛,3
崇洋,2
崇洋媚外,4
崇祯,2
崇阳,2
崇阳县,3
崇高,2
崋,1
崌,1
崎,1
崎岖,2
崏,1
崒,1
崓,1
崔,1
崔健,2
崔圭夏,3
崔嵬,2
崔巍,2
崔明慧,3
崔永元,3
崔琦,2
崔萤,2
崔颢,2
崔鸿,2
崖,1
崖刻,2
崖壁,2
崖壑,2
崖岸,2
崖州,2
崖沙燕,3
崖海鸦,3
崖略,2
崖谷,2
崖限,2
崚,1
崛,1
崛地而起,4
崛立,2
崛起,2
崞,1
崟,1
崠,1
崤,1
崦,1
崦嵫,2
崧,1
崩,1
崩倒,2
崩决,2
崩坍,2
崩坏,2
崩坏作用,4
崩塌,2
崩大碗,3
崩摧,2
崩殂,2
崩毁,2
崩溃,2
崩漏,2
崩症,2
崩盘,2
崩落,2
崩裂,2
崩陷,2
崩龙族,3
崭,1
崭亮,2
崭劲,2
崭新,2
崭晴,2
崭然,2
崭露头角,4
崭齐,2
崮,1
崯,1
崱,1
崳,1
崴,1
崴子,2
崴脚,2
崶,1
崽,1
崽卖爷田不心疼,7
崽子,2
崾,1
崿,1
嵂,1
嵄,1
嵇,1
嵊,1
嵊州,2
嵊州市,3
嵊泗,2
嵊泗列岛,4
嵊泗县,3
嵋,1
嵌,1
嵌入,2
嵌入式,3
嵌入式衣柜,5
嵌套,2
嵌进,2
嵎,1
嵓,1
嵖,1
嵖岈山,3
嵘,1
嵙,1
嵚,1
嵛,1
嵝,1
嵞,1
嵞山,2
嵡,1
嵩,1
嵩县,2
嵩山,2
嵩明,2
嵩明县,3
嵫,1
嵬,1
嵯,1
嵴,1
嵺,1
嶂,1
嶅,1
嶋,1
嶌,1
嶒,1
嶓,1
嶖,1
嶙,1
嶙峋,2
嶝,1
嶞,1
嶟,1
嶡,1
嶪,1
嶫,1
嶭,1
嶰,1
嶲,1
嶷,1
巂,1
巃,1
巅,1
巅峰,2
巇,1
巉,1
巌,1
巍,1
巍山县,3
巍山彝族回族自治县,9
巍峨,2
巍巍,2
巍然,2
巍然屹立,4
巓,1
巚,1
巛,1
巜,1
川,1
川党,2
川党参,3
川剧,2
川外,2
川崎,2
川建国,3
川普,2
川木香,3
川汇,2
川汇区,3
川沙,2
川泽,2
川流不息,4
川滇藏,3
川端康成,4
川芎,2
川菜,2
川藏,2
川褐头山雀,5
川西,2
川谷,2
川贝,2
川资,2
川震,2
川鲁粤苏浙闽湘徽,8
州,1
州伯,2
州界,2
州立,2
州立大学,4
州长,2
巟,1
巠,1
巡,1
巡回,2
巡回法庭,4
巡回演出,4
巡弋,2
巡抚,2
巡捕,2
巡捕房,3
巡更,2
巡查,2
巡洋舰,3
巡测仪,3
巡游,2
巡演,2
巡礼,2
巡航,2
巡航导弹,4
巡行,2
巡视,2
巡警,2
巡逻,2
巡逻船,3
巡逻艇,3
巡逻车,3
巡逻队,3
巢,1
巢湖,2
巢湖市,3
巢穴,2
巣,1
巤,1
工,1
工业,2
工业七国集团,6
工业化,3
工业化国家,5
工业区,3
工业品,3
工业园区,4
工业国,3
工业大学,4
工业学校,4
工业现代化,5
工业设计,4
工业革命,4
工事,2
工于心计,4
工人,2
工人党,3
工人日报,4
工人阶级,4
工件,2
工会,2
工伤,2
工伤假,3
工位,2
工体,2
工作,2
工作人员,4
工作列,3
工作单位,4
工作台,3
工作委员会,5
工作室,3
工作报告,4
工作日,3
工作时间,4
工作服,3
工作流,3
工作流程,4
工作狂,3
工作站,3
工作管理员,5
工作组,3
工作者,3
工作表,3
工作记忆,4
工作过度,4
工作量,3
工作队,3
工作面,3
工作餐,3
工信部,3
工党,2
工兵,2
工具,2
工具书,3
工具人,3
工具机,3
工具条,3
工具栏,3
工具箱,3
工具链,3
工农,2
工农业,3
工农兵,3
工农区,3
工况,2
工分,2
工匠,2
工单,2
工厂,2
工友,2
工口,2
工号,2
工商,2
工商业,3
工商界,3
工商管理硕士,6
工商银行,4
工地,2
工地秀,3
工坊,2
工夫,2
工夫茶,3
工头,2
工委,2
工字梁,3
工字钢,3
工学,2
工学院,3
工寮,2
工尺谱,3
工布江达,4
工布江达县,5
工序,2
工房,2
工整,2
工时,2
工期,2
工校,2
工欲善其事，必先利其器,11
工矿,2
工矿用地,4
工种,2
工科,2
工程,2
工程图,3
工程图学,4
工程学,3
工程师,3
工笔,2
工签,2
工艺,2
工艺品,3
工艺美术,4
工薪族,3
工薪阶层,4
工藤,2
工蚁,2
工蜂,2
工行,2
工装裤,3
工读,2
工读学校,4
工读生,3
工资,2
工部,2
工钱,2
工频,2
工龄,2
左,1
左上,2
左下,2
左不过,3
左丘明,3
左云,2
左云县,3
左传,2
左侧,2
左倾,2
左倾机会主义,6
左券,2
左券在握,4
左前卫,3
左口鱼,3
左右,2
左右两难,4
左右为难,4
左右共利,4
左右勾拳,4
左右开弓,4
左右手,3
左右袒,3
左右逢源,4
左嗓子,3
左字头,3
左宗棠,3
左宗棠鸡,4
左对齐,3
左岸,2
左弯右拐,4
左思,2
左思右想,4
左手,2
左拉,2
左撇子,3
左支右绌,4
左权,2
左权县,3
左氏春秋,4
左派,2
左箭头,3
左箭头键,4
左翼,2
左耳入，右耳出,7
左联,2
左膀右臂,4
左至右,3
左舵,2
左舷,2
左营,2
左营区,3
左袒,2
左贡,2
左贡县,3
左转,2
左轮手枪,4
左边,2
左边儿,3
左近,2
左道惑众,4
左邻右舍,4
左邻右里,4
左面,2
左顾右盼,4
左首,2
巧,1
巧了,2
巧人,2
巧克力,3
巧克力脆片,5
巧匠,2
巧合,2
巧固球,3
巧妇,2
巧妇难为无米之炊,8
巧妙,2
巧家,2
巧家县,3
巧干,2
巧思,2
巧手,2
巧立名目,4
巧舌如簧,4
巧言令色,4
巧计,2
巧诈,2
巧诈不如拙诚,6
巧辩,2
巨,1
巨䴓,2
巨乳,2
巨亨,2
巨人,2
巨人观,3
巨兽,2
巨匠,2
巨变,2
巨响,2
巨嘴柳莺,4
巨嘴沙雀,4
巨嘴短翅莺,5
巨嘴鸟,3
巨噬细胞,4
巨型,2
巨大,2
巨大影响,4
巨头,2
巨婴,2
巨子,2
巨富,2
巨峰,2
巨幅,2
巨擘,2
巨无霸,3
巨无霸指数,5
巨无霸汉堡包指数,8
巨星,2
巨款,2
巨流,2
巨海扇蛤,4
巨爵座,3
巨牙鲨,3
巨石,2
巨石柱群,4
巨石阵,3
巨细,2
巨细胞病毒,5
巨细胞病毒视网膜炎,9
巨著,2
巨蛇尾,3
巨蛇座,3
巨蛋,2
巨蜥,2
巨蟒,2
巨蟹,2
巨蟹座,3
巨蠹,2
巨资,2
巨轮,2
巨野,2
巨野县,3
巨量,2
巨量转移,4
巨集,2
巨额,2
巨魔,2
巨鹿,2
巨鹿县,3
巨齿鲨,3
巨龙,2
巩,1
巩义,2
巩义市,3
巩俐,2
巩县,2
巩固,2
巩留,2
巩留县,3
巩膜,2
巫,1
巫医,2
巫婆,2
巫山,2
巫山县,3
巫峡,2
巫师,2
巫术,2
巫毒,2
巫毒教,3
巫溪,2
巫溪县,3
巫统,2
巫蛊,2
巫蛊之祸,4
巫觋,2
差,1
差一点,3
差一点儿,4
差不多,3
差不多的,4
差不离,3
差不离儿,4
差之毫厘，失之千里,9
差之毫厘，谬以千里,9
差事,2
差价,2
差使,2
差分,2
差分方程,4
差别,2
差动齿轮,4
差劲,2
差商,2
差失,2
差异,2
差异性,3
差强人意,4
差役,2
差得多,3
差数,2
差旅,2
差旅费,3
差池,2
差派,2
差点,2
差点儿,3
差点没,3
差生,2
差讹,2
差评,2
差误,2
差谬,2
差距,2
差远,2
差迟,2
差速器,3
差遣,2
差错,2
差额,2
差额选举,4
巯,1
己,1
己丑,2
己亥,2
己卯,2
己型肝炎,4
己巳,2
己所不欲，勿施于人,9
己方,2
己未,2
己糖,2
己见,2
己酉,2
已,1
已久,2
已作故人,4
已婚,2
已婚已育,4
已往,2
已成形,3
已故,2
已然,2
已知,2
已经,2
已见分晓,4
巳,1
巳时,2
巳蛇,2
巴,1
巴三览四,4
巴不得,3
巴不能够,4
巴东,2
巴东县,3
巴中,2
巴中市,3
巴乌,2
巴仙,2
巴以,2
巴伊兰大学,5
巴伐利亚,4
巴伦支海,4
巴伦西亚,4
巴儿狗,3
巴先,2
巴克夏猪,4
巴克拉瓦,4
巴克斯,3
巴克特里亚,5
巴克科斯,4
巴克莱,3
巴克莱银行,5
巴利,2
巴利文,3
巴别塔,3
巴刹,2
巴前算后,4
巴力,2
巴力门,3
巴勒斯坦,4
巴勒斯坦民族权力机构,10
巴勒斯坦解放组织,8
巴勒莫,3
巴南,2
巴南区,3
巴卡拉瓦,4
巴厘,2
巴厘岛,3
巴县,2
巴吞鲁日,4
巴哈,2
巴哈伊,3
巴哈马,3
巴哥,2
巴哥犬,3
巴唧,2
巴唧巴唧,4
